YYYY MM DD hh mm WS_mean_10_mean Rad_mean 
    Height 10 0 
    Units m/s W/m2 
2011 06 11 13 48 5.4055E+00 3.2492E+02 
2011 06 11 13 58 5.0117E+00 3.0031E+02 
2011 06 11 14 08 4.5392E+00 4.8734E+02 
2011 06 11 14 18 4.7755E+00 4.1351E+02 
2011 06 11 14 28 3.9880E+00 2.2648E+02 
2011 06 11 14 38 3.5155E+00 3.1507E+02 
2011 06 11 14 48 3.5942E+00 3.1507E+02 
2011 06 11 14 58 3.0430E+00 2.9538E+02 
2011 06 11 15 08 2.4130E+00 2.5601E+02 
2011 06 11 15 18 2.4130E+00 2.0679E+02 
2011 06 11 15 28 2.1767E+00 1.8710E+02 
2011 06 11 15 38 1.3892E+00 1.6741E+02 
2011 06 11 15 48 1.3892E+00 1.4280E+02 
2011 06 11 15 58 1.1530E+00 1.2311E+02 
2011 06 11 16 08 1.3104E+00 9.8504E+01 
2011 06 11 16 18 7.5920E-01 1.2311E+02 
2011 06 11 16 28 7.5920E-01 5.9128E+01 
2011 06 11 16 38 1.8617E+00 4.4362E+01 
2011 06 11 16 48 1.3892E+00 5.4206E+01 
2011 06 11 16 58 9.9550E-01 7.3894E+01 
2011 06 11 17 08 7.5920E-01 6.4050E+01 
2011 06 11 17 18 9.1670E-01 5.4206E+01 
2011 06 11 17 28 9.9550E-01 4.4362E+01 
2011 06 11 17 38 1.1530E+00 5.4206E+01 
2011 06 11 17 48 1.2317E+00 4.9284E+01 
2011 06 11 17 58 1.5467E+00 3.9440E+01 
2011 06 11 18 08 1.3104E+00 2.9596E+01 
2011 06 11 18 18 1.3892E+00 4.4362E+01 
2011 06 11 18 28 9.1670E-01 2.9596E+01 
2011 06 11 18 38 2.8670E-01 4.4362E+01 
2011 06 11 18 48 3.6550E-01 6.4050E+01 
2011 06 11 18 58 5.2300E-01 7.8816E+01 
2011 06 11 19 08 1.2920E-01 8.3738E+01 
2011 06 11 19 18 1.2920E-01 4.9284E+01 
2011 06 11 19 28 6.8050E-01 8.8660E+01 
2011 06 11 19 38 6.0170E-01 3.9440E+01 
2011 06 11 19 48 6.8050E-01 1.9752E+01 
2011 06 11 19 58 7.5920E-01 1.4830E+01 
2011 06 11 20 08 1.4680E+00 9.9080E+00 
2011 06 11 20 18 1.1530E+00 1.4830E+01 
2011 06 11 20 28 1.5467E+00 2.9596E+01 
2011 06 11 20 38 2.0980E+00 2.4674E+01 
2011 06 11 20 48 1.7042E+00 4.9860E+00 
2011 06 11 20 58 2.1767E+00 -4.8580E+00 
2011 06 11 21 08 1.8617E+00 -4.8580E+00 
2011 06 11 21 18 2.4917E+00 6.4000E-02 
2011 06 11 21 28 2.4917E+00 6.4000E-02 
2011 06 11 21 38 2.7280E+00 6.4000E-02 
2011 06 11 21 48 3.6730E+00 -4.8580E+00 
2011 06 11 21 58 3.7517E+00 -4.8580E+00 
2011 06 11 22 08 3.6730E+00 -4.8580E+00 
2011 06 11 22 18 3.4367E+00 -4.8580E+00 
2011 06 11 22 28 3.2792E+00 -4.8580E+00 
2011 06 11 22 38 2.9642E+00 -4.8580E+00 
2011 06 11 22 48 3.2005E+00 -4.8580E+00 
2011 06 11 22 58 3.2005E+00 -4.8580E+00 
2011 06 11 23 08 2.8855E+00 -9.7800E+00 
2011 06 11 23 18 2.9642E+00 -9.7800E+00 
2011 06 11 23 28 2.8855E+00 -9.7800E+00 
2011 06 11 23 38 2.8067E+00 -4.8580E+00 
2011 06 11 23 48 2.2555E+00 -4.8580E+00 
2011 06 11 23 58 2.8067E+00 -4.8580E+00 
2011 06 12 00 08 2.7280E+00 -4.8580E+00 
2011 06 12 00 18 2.7280E+00 -4.8580E+00 
2011 06 12 00 28 2.4917E+00 -4.8580E+00 
2011 06 12 00 38 2.4130E+00 -4.8580E+00 
2011 06 12 00 48 2.5705E+00 -4.8580E+00 
2011 06 12 00 58 2.6492E+00 -4.8580E+00 
2011 06 12 01 08 2.4130E+00 -4.8580E+00 
2011 06 12 01 18 2.0980E+00 -4.8580E+00 
2011 06 12 01 28 2.5705E+00 -4.8580E+00 
2011 06 12 01 38 2.5705E+00 -4.8580E+00 
2011 06 12 01 48 2.1767E+00 -4.8580E+00 
2011 06 12 01 58 1.8617E+00 -4.8580E+00 
2011 06 12 02 08 2.3342E+00 -4.8580E+00 
2011 06 12 02 18 2.9642E+00 -4.8580E+00 
2011 06 12 02 28 3.1217E+00 -4.8580E+00 
2011 06 12 02 38 3.2005E+00 -4.8580E+00 
2011 06 12 02 48 2.7280E+00 -4.8580E+00 
2011 06 12 02 58 2.7280E+00 -4.8580E+00 
2011 06 12 03 08 3.2005E+00 -4.8580E+00 
2011 06 12 03 18 2.8855E+00 -4.8580E+00 
2011 06 12 03 28 3.0430E+00 -4.8580E+00 
2011 06 12 03 38 3.1217E+00 6.4000E-02 
2011 06 12 03 48 2.8067E+00 6.4000E-02 
2011 06 12 03 58 3.1217E+00 4.9860E+00 
2011 06 12 04 08 3.7517E+00 9.9080E+00 
2011 06 12 04 18 3.5155E+00 9.9080E+00 
2011 06 12 04 28 3.2005E+00 1.4830E+01 
2011 06 12 04 38 1.5467E+00 9.9080E+00 
2011 06 12 04 48 1.9405E+00 9.9080E+00 
2011 06 12 04 58 1.9405E+00 3.9440E+01 
2011 06 12 05 08 2.9642E+00 4.4362E+01 
2011 06 12 05 18 3.0430E+00 5.9128E+01 
2011 06 12 05 28 3.4367E+00 4.4362E+01 
2011 06 12 05 38 2.3342E+00 4.4362E+01 
2011 06 12 05 48 3.0430E+00 8.8660E+01 
2011 06 12 05 58 3.0430E+00 7.8816E+01 
2011 06 12 06 08 3.2792E+00 1.2804E+02 
2011 06 12 06 18 3.5942E+00 1.4772E+02 
2011 06 12 06 28 3.6730E+00 1.5757E+02 
2011 06 12 06 38 3.6730E+00 1.5757E+02 
2011 06 12 06 48 3.5155E+00 2.0187E+02 
2011 06 12 06 58 3.8305E+00 2.5109E+02 
2011 06 12 07 08 3.3580E+00 1.6249E+02 
2011 06 12 07 18 3.5942E+00 1.0835E+02 
2011 06 12 07 28 3.2792E+00 7.3894E+01 
2011 06 12 07 38 3.9880E+00 7.8816E+01 
2011 06 12 07 48 3.2792E+00 8.8660E+01 
2011 06 12 07 58 2.4917E+00 9.8504E+01 
2011 06 12 08 08 2.2555E+00 1.0835E+02 
2011 06 12 08 18 2.4130E+00 1.3296E+02 
2011 06 12 08 28 2.4917E+00 1.5265E+02 
2011 06 12 08 38 2.8067E+00 1.7726E+02 
2011 06 12 08 48 2.0980E+00 1.4280E+02 
2011 06 12 08 58 1.9405E+00 1.9202E+02 
2011 06 12 09 08 1.9405E+00 2.0679E+02 
2011 06 12 09 18 1.8617E+00 1.7726E+02 
2011 06 12 09 28 1.8617E+00 1.7233E+02 
2011 06 12 09 38 1.5467E+00 2.0187E+02 
2011 06 12 09 48 1.7042E+00 1.8218E+02 
2011 06 12 09 58 1.5467E+00 2.1171E+02 
2011 06 12 10 08 1.7042E+00 2.3140E+02 
2011 06 12 10 18 2.2555E+00 2.6585E+02 
2011 06 12 10 28 2.0192E+00 2.6093E+02 
2011 06 12 10 38 1.8617E+00 1.7233E+02 
2011 06 12 10 48 1.9405E+00 1.5757E+02 
2011 06 12 10 58 2.4917E+00 2.0187E+02 
2011 06 12 11 08 2.0192E+00 2.3140E+02 
2011 06 12 11 18 2.0980E+00 1.9694E+02 
2011 06 12 11 28 1.3104E+00 1.9202E+02 
2011 06 12 11 38 2.2555E+00 2.4616E+02 
2011 06 12 11 48 1.9405E+00 2.7077E+02 
2011 06 12 11 58 1.4680E+00 1.5265E+02 
2011 06 12 12 08 1.5467E+00 1.8218E+02 
2011 06 12 12 18 1.2317E+00 1.8710E+02 
2011 06 12 12 28 2.0192E+00 2.0187E+02 
2011 06 12 12 38 2.8067E+00 2.2648E+02 
2011 06 12 12 48 3.2792E+00 1.6249E+02 
2011 06 12 12 58 2.3342E+00 1.0343E+02 
2011 06 12 13 08 2.2555E+00 1.0343E+02 
2011 06 12 13 18 2.0980E+00 1.0343E+02 
2011 06 12 13 28 2.2555E+00 1.2311E+02 
2011 06 12 13 38 2.4130E+00 1.1819E+02 
2011 06 12 13 48 2.2555E+00 9.8504E+01 
2011 06 12 13 58 2.9642E+00 1.4772E+02 
2011 06 12 14 08 2.3342E+00 1.1819E+02 
2011 06 12 14 18 3.2005E+00 1.4280E+02 
2011 06 12 14 28 3.5942E+00 1.3788E+02 
2011 06 12 14 38 2.0980E+00 1.4772E+02 
2011 06 12 14 48 2.0192E+00 1.2311E+02 
2011 06 12 14 58 2.4917E+00 1.0835E+02 
2011 06 12 15 08 2.3342E+00 1.5757E+02 
2011 06 12 15 18 2.8855E+00 1.3296E+02 
2011 06 12 15 28 1.7830E+00 1.2804E+02 
2011 06 12 15 38 1.8617E+00 1.3788E+02 
2011 06 12 15 48 2.4917E+00 1.3788E+02 
2011 06 12 15 58 2.0192E+00 1.3788E+02 
2011 06 12 16 08 1.6255E+00 1.7726E+02 
2011 06 12 16 18 1.8617E+00 1.5757E+02 
2011 06 12 16 28 1.3892E+00 1.1819E+02 
2011 06 12 16 38 1.7830E+00 1.1327E+02 
2011 06 12 16 48 2.1767E+00 1.0835E+02 
2011 06 12 16 58 2.1767E+00 1.2311E+02 
2011 06 12 17 08 2.3342E+00 9.3582E+01 
2011 06 12 17 18 2.7280E+00 4.4362E+01 
2011 06 12 17 28 2.7280E+00 5.4206E+01 
2011 06 12 17 38 2.8067E+00 6.8972E+01 
2011 06 12 17 48 3.0430E+00 5.4206E+01 
2011 06 12 17 58 3.9880E+00 5.4206E+01 
2011 06 12 18 08 3.3580E+00 3.9440E+01 
2011 06 12 18 18 3.6730E+00 5.4206E+01 
2011 06 12 18 28 4.0667E+00 5.9128E+01 
2011 06 12 18 38 3.6730E+00 4.9284E+01 
2011 06 12 18 48 4.6180E+00 2.4674E+01 
2011 06 12 18 58 4.5392E+00 2.9596E+01 
2011 06 12 19 08 4.6180E+00 2.4674E+01 
2011 06 12 19 18 4.1455E+00 2.4674E+01 
2011 06 12 19 28 5.0117E+00 1.9752E+01 
2011 06 12 19 38 5.1692E+00 1.4830E+01 
2011 06 12 19 48 4.9330E+00 1.9752E+01 
2011 06 12 19 58 5.0117E+00 1.4830E+01 
2011 06 12 20 08 5.0905E+00 9.9080E+00 
2011 06 12 20 18 5.7204E+00 4.9860E+00 
2011 06 12 20 28 4.3817E+00 6.4000E-02 
2011 06 12 20 38 4.1455E+00 6.4000E-02 
2011 06 12 20 48 4.0667E+00 4.9860E+00 
2011 06 12 20 58 4.6180E+00 6.4000E-02 
2011 06 12 21 08 4.9330E+00 -4.8580E+00 
2011 06 12 21 18 4.8542E+00 6.4000E-02 
2011 06 12 21 28 4.9330E+00 6.4000E-02 
2011 06 12 21 38 5.8780E+00 -4.8580E+00 
2011 06 12 21 48 5.8780E+00 6.4000E-02 
2011 06 12 21 58 5.7992E+00 -4.8580E+00 
2011 06 12 22 08 6.0355E+00 -4.8580E+00 
2011 06 12 22 18 6.2717E+00 -4.8580E+00 
2011 06 12 22 28 6.1930E+00 -4.8580E+00 
2011 06 12 22 38 6.4292E+00 -4.8580E+00 
2011 06 12 22 48 6.8230E+00 -4.8580E+00 
2011 06 12 22 58 7.2167E+00 -9.7800E+00 
2011 06 12 23 08 7.2167E+00 -4.8580E+00 
2011 06 12 23 18 7.1380E+00 -4.8580E+00 
2011 06 12 23 28 7.2167E+00 -4.8580E+00 
2011 06 12 23 38 7.3742E+00 -4.8580E+00 
2011 06 12 23 48 7.6105E+00 -4.8580E+00 
2011 06 12 23 58 7.7680E+00 -4.8580E+00 
2011 06 13 00 08 7.9255E+00 -4.8580E+00 
2011 06 13 00 18 8.0830E+00 -4.8580E+00 
2011 06 13 00 28 8.5554E+00 -4.8580E+00 
2011 06 13 00 38 8.3980E+00 -4.8580E+00 
2011 06 13 00 48 8.3980E+00 -4.8580E+00 
2011 06 13 00 58 7.8467E+00 -4.8580E+00 
2011 06 13 01 08 8.3192E+00 -4.8580E+00 
2011 06 13 01 18 7.9255E+00 -4.8580E+00 
2011 06 13 01 28 7.8467E+00 -4.8580E+00 
2011 06 13 01 38 8.5554E+00 -4.8580E+00 
2011 06 13 01 48 7.6892E+00 -4.8580E+00 
2011 06 13 01 58 7.6892E+00 -4.8580E+00 
2011 06 13 02 08 7.7680E+00 -4.8580E+00 
2011 06 13 02 18 7.2955E+00 -4.8580E+00 
2011 06 13 02 28 7.7680E+00 -4.8580E+00 
2011 06 13 02 38 7.3742E+00 -4.8580E+00 
2011 06 13 02 48 7.1380E+00 -4.8580E+00 
2011 06 13 02 58 7.3742E+00 -4.8580E+00 
2011 06 13 03 08 7.3742E+00 -4.8580E+00 
2011 06 13 03 18 7.6105E+00 -4.8580E+00 
2011 06 13 03 28 6.9805E+00 -4.8580E+00 
2011 06 13 03 38 6.3505E+00 -4.8580E+00 
2011 06 13 03 48 5.4055E+00 -4.8580E+00 
2011 06 13 03 58 5.8780E+00 -4.8580E+00 
2011 06 13 04 08 5.5630E+00 6.4000E-02 
2011 06 13 04 18 5.4055E+00 6.4000E-02 
2011 06 13 04 28 3.9092E+00 6.4000E-02 
2011 06 13 04 38 4.2242E+00 6.4000E-02 
2011 06 13 04 48 2.5705E+00 6.4000E-02 
2011 06 13 04 58 2.2555E+00 6.4000E-02 
2011 06 13 05 08 2.0192E+00 6.4000E-02 
2011 06 13 05 18 2.2555E+00 6.4000E-02 
2011 06 13 05 28 2.2555E+00 6.4000E-02 
2011 06 13 05 38 2.0192E+00 6.4000E-02 
2011 06 13 05 48 1.8617E+00 6.4000E-02 
2011 06 13 05 58 3.0430E+00 4.9860E+00 
2011 06 13 06 08 2.7280E+00 6.4000E-02 
2011 06 13 06 18 3.0430E+00 4.9860E+00 
2011 06 13 06 28 2.8067E+00 4.9860E+00 
2011 06 13 06 38 4.6180E+00 9.9080E+00 
2011 06 13 06 48 3.9092E+00 9.9080E+00 
2011 06 13 06 58 3.6730E+00 1.4830E+01 
2011 06 13 07 08 4.3817E+00 1.4830E+01 
2011 06 13 07 18 4.1455E+00 9.9080E+00 
2011 06 13 07 28 2.9642E+00 1.4830E+01 
2011 06 13 07 38 3.7517E+00 1.9752E+01 
2011 06 13 07 48 4.6967E+00 2.4674E+01 
2011 06 13 07 58 3.8305E+00 1.9752E+01 
2011 06 13 08 08 4.0667E+00 1.4830E+01 
2011 06 13 08 18 4.0667E+00 1.4830E+01 
2011 06 13 08 28 2.8067E+00 1.9752E+01 
2011 06 13 08 38 3.6730E+00 1.9752E+01 
2011 06 13 08 48 3.9880E+00 1.4830E+01 
2011 06 13 08 58 4.1455E+00 2.4674E+01 
2011 06 13 09 08 4.2242E+00 1.9752E+01 
2011 06 13 09 18 3.6730E+00 1.4830E+01 
2011 06 13 09 28 3.9092E+00 1.9752E+01 
2011 06 13 09 38 4.4605E+00 1.4830E+01 
2011 06 13 09 48 3.6730E+00 1.9752E+01 
2011 06 13 09 58 3.5155E+00 1.9752E+01 
2011 06 13 10 08 4.2242E+00 3.4518E+01 
2011 06 13 10 18 3.7517E+00 2.9596E+01 
2011 06 13 10 28 4.1455E+00 2.9596E+01 
2011 06 13 10 38 4.4605E+00 3.9440E+01 
2011 06 13 10 48 4.6967E+00 3.9440E+01 
2011 06 13 10 58 4.5392E+00 3.9440E+01 
2011 06 13 11 08 5.5630E+00 4.9284E+01 
2011 06 13 11 18 4.9330E+00 2.9596E+01 
2011 06 13 11 28 5.6417E+00 2.9596E+01 
2011 06 13 11 38 4.9330E+00 2.4674E+01 
2011 06 13 11 48 6.5080E+00 6.8972E+01 
2011 06 13 11 58 7.8467E+00 4.4362E+01 
2011 06 13 12 08 6.7442E+00 6.8972E+01 
2011 06 13 12 18 5.5630E+00 5.4206E+01 
2011 06 13 12 28 5.4842E+00 1.4280E+02 
2011 06 13 12 38 5.1692E+00 1.8710E+02 
2011 06 13 12 48 5.8780E+00 1.2804E+02 
2011 06 13 12 58 5.8780E+00 9.8504E+01 
2011 06 13 13 08 6.3505E+00 7.3894E+01 
2011 06 13 13 18 5.4842E+00 6.4050E+01 
2011 06 13 13 28 6.1142E+00 5.9128E+01 
2011 06 13 13 38 5.7204E+00 5.9128E+01 
2011 06 13 13 48 5.4055E+00 1.1819E+02 
2011 06 13 13 58 5.4055E+00 2.2648E+02 
2011 06 13 14 08 6.1142E+00 2.8062E+02 
2011 06 13 14 18 5.8780E+00 2.9046E+02 
2011 06 13 14 28 6.0355E+00 2.2155E+02 
2011 06 13 14 38 6.5867E+00 2.2648E+02 
2011 06 13 14 48 5.2480E+00 2.9046E+02 
2011 06 13 14 58 6.0355E+00 3.4953E+02 
2011 06 13 15 08 5.7992E+00 2.9046E+02 
2011 06 13 15 18 5.4842E+00 4.0367E+02 
2011 06 13 15 28 5.5630E+00 2.7570E+02 
2011 06 13 15 38 5.4055E+00 2.9538E+02 
2011 06 13 15 48 6.2717E+00 3.6921E+02 
2011 06 13 15 58 6.1930E+00 2.8554E+02 
2011 06 13 16 08 6.6655E+00 2.3140E+02 
2011 06 13 16 18 6.3505E+00 2.4616E+02 
2011 06 13 16 28 5.8780E+00 1.4772E+02 
2011 06 13 16 38 6.5080E+00 1.4772E+02 
2011 06 13 16 48 6.5867E+00 1.7726E+02 
2011 06 13 16 58 5.9567E+00 1.7726E+02 
2011 06 13 17 08 6.1930E+00 1.3296E+02 
2011 06 13 17 18 6.4292E+00 1.9694E+02 
2011 06 13 17 28 6.3505E+00 1.1819E+02 
2011 06 13 17 38 6.5867E+00 1.5757E+02 
2011 06 13 17 48 5.7992E+00 8.3738E+01 
2011 06 13 17 58 6.2717E+00 1.5757E+02 
2011 06 13 18 08 6.8230E+00 9.8504E+01 
2011 06 13 18 18 6.1142E+00 8.8660E+01 
2011 06 13 18 28 6.5867E+00 1.0835E+02 
2011 06 13 18 38 6.7442E+00 1.2311E+02 
2011 06 13 18 48 7.2955E+00 1.1327E+02 
2011 06 13 18 58 7.8467E+00 7.8816E+01 
2011 06 13 19 08 8.2404E+00 6.4050E+01 
2011 06 13 19 18 7.2167E+00 7.3894E+01 
2011 06 13 19 28 7.2955E+00 7.8816E+01 
2011 06 13 19 38 7.1380E+00 6.8972E+01 
2011 06 13 19 48 6.9017E+00 3.4518E+01 
2011 06 13 19 58 7.3742E+00 1.9752E+01 
2011 06 13 20 08 7.8467E+00 2.9596E+01 
2011 06 13 20 18 8.2404E+00 2.9596E+01 
2011 06 13 20 28 7.8467E+00 1.9752E+01 
2011 06 13 20 38 7.7680E+00 2.4674E+01 
2011 06 13 20 48 7.8467E+00 1.9752E+01 
2011 06 13 20 58 8.2404E+00 1.4830E+01 
2011 06 13 21 08 8.3192E+00 9.9080E+00 
2011 06 13 21 18 8.3192E+00 4.9860E+00 
2011 06 13 21 28 7.8467E+00 4.9860E+00 
2011 06 13 21 38 7.2167E+00 4.9860E+00 
2011 06 13 21 48 7.1380E+00 6.4000E-02 
2011 06 13 21 58 6.9805E+00 -4.8580E+00 
2011 06 13 22 08 7.0592E+00 -4.8580E+00 
2011 06 13 22 18 6.9017E+00 -4.8580E+00 
2011 06 13 22 28 5.8780E+00 -4.8580E+00 
2011 06 13 22 38 6.0355E+00 -4.8580E+00 
2011 06 13 22 48 6.3505E+00 -4.8580E+00 
2011 06 13 22 58 6.9017E+00 -4.8580E+00 
2011 06 13 23 08 6.8230E+00 -4.8580E+00 
2011 06 13 23 18 7.2955E+00 -9.7800E+00 
2011 06 13 23 28 7.5317E+00 -9.7800E+00 
2011 06 13 23 38 7.9255E+00 -4.8580E+00 
2011 06 13 23 48 8.0042E+00 -4.8580E+00 
2011 06 13 23 58 8.5554E+00 -4.8580E+00 
2011 06 14 00 08 8.5554E+00 -4.8580E+00 
2011 06 14 00 18 8.7130E+00 -4.8580E+00 
2011 06 14 00 28 8.4767E+00 -4.8580E+00 
2011 06 14 00 38 8.3192E+00 -4.8580E+00 
2011 06 14 00 48 7.7680E+00 -4.8580E+00 
2011 06 14 00 58 7.9255E+00 -4.8580E+00 
2011 06 14 01 08 8.2404E+00 -4.8580E+00 
2011 06 14 01 18 7.9255E+00 -4.8580E+00 
2011 06 14 01 28 7.5317E+00 -4.8580E+00 
2011 06 14 01 38 7.7680E+00 -4.8580E+00 
2011 06 14 01 48 7.8467E+00 -4.8580E+00 
2011 06 14 01 58 7.5317E+00 -4.8580E+00 
2011 06 14 02 08 6.9017E+00 -4.8580E+00 
2011 06 14 02 18 6.7442E+00 -4.8580E+00 
2011 06 14 02 28 7.1380E+00 6.4000E-02 
2011 06 14 02 38 6.4292E+00 6.4000E-02 
2011 06 14 02 48 6.2717E+00 -4.8580E+00 
2011 06 14 02 58 6.7442E+00 6.4000E-02 
2011 06 14 03 08 6.5867E+00 6.4000E-02 
2011 06 14 03 18 6.5080E+00 6.4000E-02 
2011 06 14 03 28 5.3267E+00 4.9860E+00 
2011 06 14 03 38 5.4055E+00 4.9860E+00 
2011 06 14 03 48 5.7992E+00 4.9860E+00 
2011 06 14 03 58 5.3267E+00 1.4830E+01 
2011 06 14 04 08 5.4842E+00 9.9080E+00 
2011 06 14 04 18 4.0667E+00 1.4830E+01 
2011 06 14 04 28 3.9880E+00 1.4830E+01 
2011 06 14 04 38 5.0117E+00 1.4830E+01 
2011 06 14 04 48 4.8542E+00 1.9752E+01 
2011 06 14 04 58 4.6967E+00 2.9596E+01 
2011 06 14 05 08 4.3030E+00 3.9440E+01 
2011 06 14 05 18 4.6180E+00 4.4362E+01 
2011 06 14 05 28 5.0905E+00 4.9284E+01 
2011 06 14 05 38 4.4605E+00 5.4206E+01 
2011 06 14 05 48 5.5630E+00 4.9284E+01 
2011 06 14 05 58 5.6417E+00 5.4206E+01 
2011 06 14 06 08 5.5630E+00 6.8972E+01 
2011 06 14 06 18 6.1930E+00 8.3738E+01 
2011 06 14 06 28 5.3267E+00 6.4050E+01 
2011 06 14 06 38 5.9567E+00 7.3894E+01 
2011 06 14 06 48 5.6417E+00 7.8816E+01 
2011 06 14 06 58 6.3505E+00 1.1327E+02 
2011 06 14 07 08 5.9567E+00 2.4124E+02 
2011 06 14 07 18 6.1142E+00 1.1327E+02 
2011 06 14 07 28 6.5867E+00 1.4772E+02 
2011 06 14 07 38 6.0355E+00 1.3788E+02 
2011 06 14 07 48 6.6655E+00 1.2804E+02 
2011 06 14 07 58 6.6655E+00 2.2648E+02 
2011 06 14 08 08 6.4292E+00 1.5265E+02 
2011 06 14 08 18 6.9805E+00 1.8218E+02 
2011 06 14 08 28 7.1380E+00 2.6093E+02 
2011 06 14 08 38 7.5317E+00 1.9202E+02 
2011 06 14 08 48 6.5080E+00 2.9538E+02 
2011 06 14 08 58 6.7442E+00 5.2180E+02 
2011 06 14 09 08 5.5630E+00 3.2492E+02 
2011 06 14 09 18 5.5630E+00 3.6921E+02 
2011 06 14 09 28 5.4842E+00 2.5601E+02 
2011 06 14 09 38 5.3267E+00 1.5265E+02 
2011 06 14 09 48 4.7755E+00 1.4772E+02 
2011 06 14 09 58 4.6180E+00 1.9202E+02 
2011 06 14 10 08 4.6180E+00 2.8062E+02 
2011 06 14 10 18 4.4605E+00 3.2984E+02 
2011 06 14 10 28 4.7755E+00 3.7414E+02 
2011 06 14 10 38 4.6967E+00 2.6585E+02 
2011 06 14 10 48 4.9330E+00 2.0679E+02 
2011 06 14 10 58 5.7204E+00 2.6585E+02 
2011 06 14 11 08 5.5630E+00 1.9694E+02 
2011 06 14 11 18 4.6180E+00 2.6585E+02 
2011 06 14 11 28 4.7755E+00 2.0679E+02 
2011 06 14 11 38 3.3580E+00 2.2155E+02 
2011 06 14 11 48 3.5942E+00 1.8710E+02 
2011 06 14 11 58 4.1455E+00 2.0187E+02 
2011 06 14 12 08 3.9092E+00 2.3632E+02 
2011 06 14 12 18 3.6730E+00 3.4460E+02 
2011 06 14 12 28 3.5155E+00 2.6585E+02 
2011 06 14 12 38 3.4367E+00 2.8554E+02 
2011 06 14 12 48 4.1455E+00 2.5601E+02 
2011 06 14 12 58 2.9642E+00 2.6093E+02 
2011 06 14 13 08 3.7517E+00 2.2648E+02 
2011 06 14 13 18 4.3030E+00 2.5109E+02 
2011 06 14 13 28 3.5155E+00 2.4124E+02 
2011 06 14 13 38 2.8855E+00 3.2492E+02 
2011 06 14 13 48 3.5155E+00 1.8218E+02 
2011 06 14 13 58 3.4367E+00 1.3296E+02 
2011 06 14 14 08 3.5155E+00 1.6741E+02 
2011 06 14 14 18 3.6730E+00 1.6249E+02 
2011 06 14 14 28 3.4367E+00 1.5265E+02 
2011 06 14 14 38 2.5705E+00 1.9202E+02 
2011 06 14 14 48 3.5155E+00 2.7077E+02 
2011 06 14 14 58 3.6730E+00 2.6585E+02 
2011 06 14 15 08 3.3580E+00 1.8710E+02 
2011 06 14 15 18 3.9092E+00 1.4280E+02 
2011 06 14 15 28 4.1455E+00 1.2804E+02 
2011 06 14 15 38 3.8305E+00 4.2336E+02 
2011 06 14 15 48 3.8305E+00 2.2648E+02 
2011 06 14 15 58 4.2242E+00 1.7233E+02 
2011 06 14 16 08 4.3030E+00 1.1819E+02 
2011 06 14 16 18 4.6967E+00 2.1663E+02 
2011 06 14 16 28 3.8305E+00 2.0679E+02 
2011 06 14 16 38 3.8305E+00 4.9284E+01 
2011 06 14 16 48 4.1455E+00 6.4050E+01 
2011 06 14 16 58 4.0667E+00 9.3582E+01 
2011 06 14 17 08 4.6967E+00 1.1327E+02 
2011 06 14 17 18 4.4605E+00 1.4280E+02 
2011 06 14 17 28 4.9330E+00 1.5265E+02 
2011 06 14 17 38 5.0905E+00 1.0835E+02 
2011 06 14 17 48 6.1930E+00 1.9752E+01 
2011 06 14 17 58 7.3742E+00 3.4518E+01 
2011 06 14 18 08 5.4842E+00 1.1819E+02 
2011 06 14 18 18 5.3267E+00 7.3894E+01 
2011 06 14 18 28 5.8780E+00 9.3582E+01 
2011 06 14 18 38 6.4292E+00 1.1327E+02 
2011 06 14 18 48 6.6655E+00 1.0835E+02 
2011 06 14 18 58 5.6417E+00 8.8660E+01 
2011 06 14 19 08 4.4605E+00 3.4518E+01 
2011 06 14 19 18 3.9092E+00 4.4362E+01 
2011 06 14 19 28 4.1455E+00 3.4518E+01 
2011 06 14 19 38 4.3817E+00 3.9440E+01 
2011 06 14 19 48 3.9880E+00 4.4362E+01 
2011 06 14 19 58 4.0667E+00 3.9440E+01 
2011 06 14 20 08 3.9880E+00 1.4830E+01 
2011 06 14 20 18 4.3030E+00 1.4830E+01 
2011 06 14 20 28 4.8542E+00 2.4674E+01 
2011 06 14 20 38 5.5630E+00 2.9596E+01 
2011 06 14 20 48 5.9567E+00 1.4830E+01 
2011 06 14 20 58 6.0355E+00 9.9080E+00 
2011 06 14 21 08 6.0355E+00 6.4000E-02 
2011 06 14 21 18 6.5867E+00 4.9860E+00 
2011 06 14 21 28 6.7442E+00 6.4000E-02 
2011 06 14 21 38 6.4292E+00 6.4000E-02 
2011 06 14 21 48 5.6417E+00 6.4000E-02 
2011 06 14 21 58 6.5080E+00 6.4000E-02 
2011 06 14 22 08 6.7442E+00 -4.8580E+00 
2011 06 14 22 18 7.4530E+00 -4.8580E+00 
2011 06 14 22 28 6.0355E+00 -4.8580E+00 
2011 06 14 22 38 6.1142E+00 -4.8580E+00 
2011 06 14 22 48 6.5867E+00 -4.8580E+00 
2011 06 14 22 58 7.7680E+00 -4.8580E+00 
2011 06 14 23 08 7.7680E+00 -4.8580E+00 
2011 06 14 23 18 8.0042E+00 -4.8580E+00 
2011 06 14 23 28 7.3742E+00 -4.8580E+00 
2011 06 14 23 38 6.5867E+00 -4.8580E+00 
2011 06 14 23 48 6.9805E+00 -4.8580E+00 
2011 06 14 23 58 7.6892E+00 -4.8580E+00 
